T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      	
1.038e-08  	2.46728e-11	2.64104e-11	-3.5039e-12	0          	5.43167e-12	-3.7123e-12	-0.00114214	0.000604843	-1.1492e+08	
1.0395e-08 	2.46182e-11	2.65609e-11	-3.56348e-12	0          	5.70672e-12	-3.43858e-12	-0.00113798	0.000604169	-1.11174e+08	
1.041e-08  	2.45676e-11	2.64487e-11	-3.91939e-12	0          	5.59084e-12	-3.22598e-12	-0.00113382	0.00060321 	-1.05491e+08	
1.0425e-08 	2.45202e-11	2.61344e-11	-4.17382e-12	0          	5.17781e-12	-3.27849e-12	-0.00112964	0.000600635	-9.79089e+07	
1.044e-08  	2.4472e-11 	2.58836e-11	-4.02749e-12	0          	4.86314e-12	-3.53086e-12	-0.00112544	0.000596771	-8.84973e+07	
1.0455e-08 	2.44201e-11	2.58969e-11	-3.58252e-12	0          	4.94257e-12	-3.71545e-12	-0.00112126	0.000593274	-7.73591e+07	
1.047e-08  	2.43654e-11	2.61067e-11	-3.2378e-12	0          	5.31275e-12	-3.63412e-12	-0.00111714	0.000591443	-6.46288e+07	
1.0485e-08 	2.4312e-11 	2.62465e-11	-3.28411e-12	0          	5.57726e-12	-3.35889e-12	-0.00111308	0.000590887	-5.0471e+07	
1.05e-08   	2.42626e-11	2.61216e-11	-3.60983e-12	0          	5.44924e-12	-3.15818e-12	-0.00110903	0.000589919	-3.50786e+07	
1.0515e-08 	2.42161e-11	2.58066e-11	-3.81534e-12	0          	5.04199e-12	-3.22418e-12	-0.00110494	0.000587279	-1.86707e+07	
1.053e-08  	2.41687e-11	2.55684e-11	-3.6189e-12	0          	4.75314e-12	-3.47824e-12	-0.00110084	0.000583424	-1.48935e+06	
1.0545e-08 	2.41176e-11	2.55959e-11	-3.14206e-12	0          	4.86104e-12	-3.65133e-12	-0.00109676	0.000580064	1.62037e+07	
1.056e-08  	2.40639e-11	2.58079e-11	-2.7858e-12	0          	5.24309e-12	-3.55727e-12	-0.00109275	0.00057842 	3.41308e+07	
1.0575e-08 	2.40116e-11	2.59367e-11	-2.82394e-12	0          	5.5012e-12 	-3.28126e-12	-0.00108879	0.000577971	5.20025e+07	
1.059e-08  	2.39633e-11	2.57996e-11	-3.1266e-12	0          	5.36606e-12	-3.09277e-12	-0.00108483	0.000576982	6.95222e+07	
1.0605e-08 	2.39178e-11	2.54845e-11	-3.29347e-12	0          	4.96979e-12	-3.17184e-12	-0.00108084	0.000574276	8.63908e+07	
1.062e-08  	2.38712e-11	2.52594e-11	-3.06088e-12	0          	4.71102e-12	-3.42684e-12	-0.00107684	0.000570436	1.02312e+08	
1.0635e-08 	2.38208e-11	2.53006e-11	-2.56927e-12	0          	4.8502e-12 	-3.58809e-12	-0.00107286	0.00056722 	1.16996e+08	
1.065e-08  	2.3768e-11 	2.5514e-11 	-2.22071e-12	0          	5.246e-12  	-3.48172e-12	-0.00106895	0.000565761	1.30166e+08	
1.0665e-08 	2.37168e-11	2.56313e-11	-2.27164e-12	0          	5.49966e-12	-3.20567e-12	-0.00106509	0.000565409	1.41563e+08	
1.068e-08  	2.36697e-11	2.54826e-11	-2.57448e-12	0          	5.35977e-12	-3.02968e-12	-0.00106123	0.00056439 	1.5095e+08 	
1.0695e-08 	2.36251e-11	2.51681e-11	-2.72922e-12	0          	4.97661e-12	-3.12136e-12	-0.00105733	0.000561614	1.58116e+08	
1.071e-08  	2.35792e-11	2.49563e-11	-2.49054e-12	0          	4.74867e-12	-3.37657e-12	-0.00105342	0.000557797	1.62881e+08	
1.0725e-08 	2.35296e-11	2.50108e-11	-2.01707e-12	0          	4.91799e-12	-3.5257e-12	-0.00104954	0.000554732	1.65103e+08	
1.074e-08  	2.34777e-11	2.52249e-11	-1.7107e-12	0          	5.32513e-12	-3.40746e-12	-0.00104573	0.000553456	1.64673e+08	
1.0755e-08 	2.34276e-11	2.53305e-11	-1.80995e-12	0          	5.57169e-12	-3.13209e-12	-0.00104196	0.00055319 	1.61527e+08	
1.077e-08  	2.33816e-11	2.51704e-11	-2.14993e-12	0          	5.42448e-12	-2.96886e-12	-0.00103819	0.000552129	1.55642e+08	
1.0785e-08 	2.33379e-11	2.48573e-11	-2.3317e-12	0          	5.05123e-12	-3.07268e-12	-0.00103438	0.000549283	1.47042e+08	
1.08e-08   	2.32927e-11	2.46591e-11	-2.12833e-12	0          	4.84919e-12	-3.32735e-12	-0.00103056	0.000545497	1.35795e+08	
1.0815e-08 	2.32438e-11	2.47263e-11	-1.71555e-12	0          	5.04163e-12	-3.46411e-12	-0.00102678	0.000542589	1.22013e+08	
1.083e-08  	2.31928e-11	2.49403e-11	-1.49374e-12	0          	5.45169e-12	-3.33449e-12	-0.00102307	0.000541493	1.05858e+08	
1.0845e-08 	2.31438e-11	2.50339e-11	-1.68273e-12	0          	5.68235e-12	-3.06051e-12	-0.0010194 	0.000541302	8.75299e+07	
1.086e-08  	2.30988e-11	2.4863e-11 	-2.10056e-12	0          	5.519e-12  	-2.91026e-12	-0.00101571	0.000540189	6.72743e+07	
1.0875e-08 	2.3056e-11 	2.45521e-11	-2.34986e-12	0          	5.14611e-12	-3.0257e-12	-0.001012  	0.000537274	4.53731e+07	
1.089e-08  	2.30115e-11	2.43676e-11	-2.22189e-12	0          	4.95869e-12	-3.27912e-12	-0.00100827	0.000533526	2.21435e+07	
1.0905e-08 	2.29633e-11	2.4447e-11 	-1.90828e-12	0          	5.16101e-12	-3.40329e-12	-0.00100458	0.000530781	-2.06684e+06	
1.092e-08  	2.29132e-11	2.46601e-11	-1.80634e-12	0          	5.55956e-12	-3.26279e-12	-0.00100096	0.000529861	-2.68849e+07	
1.0935e-08 	2.28652e-11	2.47416e-11	-2.11637e-12	0          	5.75981e-12	-2.99091e-12	-0.000997378	0.000529734	-5.19177e+07	
1.095e-08  	2.28213e-11	2.45604e-11	-2.63949e-12	0          	5.56612e-12	-2.85381e-12	-0.000993783	0.00052856 	-7.67584e+07	
1.0965e-08 	2.27793e-11	2.42523e-11	-2.98033e-12	0          	5.17901e-12	-2.98035e-12	-0.000990151	0.000525575	-1.00993e+08	
1.098e-08  	2.27355e-11	2.40817e-11	-2.94805e-12	0          	4.9904e-12 	-3.2318e-12	-0.000986511	0.000521876	-1.24205e+08	
1.0995e-08 	2.26879e-11	2.41728e-11	-2.74884e-12	0          	5.18541e-12	-3.34322e-12	-0.000982916	0.0005193  	-1.45986e+08	
1.101e-08  	2.26388e-11	2.43843e-11	-2.77544e-12	0          	5.55482e-12	-3.19237e-12	-0.000979388	0.000518551	-1.65941e+08	
1.1025e-08 	2.25918e-11	2.44534e-11	-3.20789e-12	0          	5.70775e-12	-2.92326e-12	-0.000975895	0.000518474	-1.83692e+08	
1.104e-08  	2.25488e-11	2.42624e-11	-3.83069e-12	0          	5.4679e-12 	-2.79945e-12	-0.000972384	0.00051723 	-1.9889e+08	
1.1055e-08 	2.25077e-11	2.39579e-11	-4.25097e-12	0          	5.05128e-12	-2.93653e-12	-0.000968837	0.000514179	-2.11219e+08	
1.107e-08  	2.24645e-11	2.38013e-11	-4.29557e-12	0          	4.84589e-12	-3.18533e-12	-0.000965284	0.000510537	-2.20401e+08	
1.1085e-08 	2.24176e-11	2.39035e-11	-4.18417e-12	0          	5.01773e-12	-3.28386e-12	-0.00096178	0.000508136	-2.26206e+08	
1.11e-08   	2.23693e-11	2.41127e-11	-4.30368e-12	0          	5.34286e-12	-3.12321e-12	-0.000958341	0.000507552	-2.28449e+08	
1.1115e-08 	2.23234e-11	2.41693e-11	-4.81349e-12	0          	5.43526e-12	-2.85754e-12	-0.000954933	0.000507513	-2.27004e+08	
1.113e-08  	2.22814e-11	2.39691e-11	-5.48212e-12	0          	5.13835e-12	-2.74713e-12	-0.000951505	0.000506191	-2.21799e+08	
1.1145e-08 	2.2241e-11 	2.36689e-11	-5.92009e-12	0          	4.68304e-12	-2.89418e-12	-0.00094804	0.000503077	-2.12826e+08	
1.116e-08  	2.21984e-11	2.35264e-11	-5.9721e-12	0          	4.45267e-12	-3.13966e-12	-0.000944573	0.000499502	-2.00136e+08	
1.1175e-08 	2.21523e-11	2.3639e-11 	-5.87063e-12	0          	4.59417e-12	-3.2252e-12	-0.000941157	0.00049728 	-1.83844e+08	
1.119e-08  	2.21048e-11	2.38452e-11	-5.99605e-12	0          	4.86996e-12	-3.05531e-12	-0.000937805	0.000496855	-1.64127e+08	
1.1205e-08 	2.20599e-11	2.38892e-11	-6.48731e-12	0          	4.90001e-12	-2.79374e-12	-0.000934481	0.000496839	-1.41224e+08	
1.122e-08  	2.20188e-11	2.36804e-11	-7.09819e-12	0          	4.54777e-12	-2.69678e-12	-0.000931133	0.000495432	-1.15432e+08	
1.1235e-08 	2.19792e-11	2.3385e-11 	-7.44405e-12	0          	4.05838e-12	-2.8532e-12	-0.000927748	0.000492259	-8.71018e+07	
1.125e-08  	2.19372e-11	2.32567e-11	-7.38819e-12	0          	3.80975e-12	-3.09471e-12	-0.000924365	0.000488761	-5.66376e+07	
1.1265e-08 	2.18917e-11	2.33791e-11	-7.17583e-12	0          	3.92982e-12	-3.16722e-12	-0.000921035	0.000486723	-2.44872e+07	
1.128e-08  	2.18451e-11	2.35817e-11	-7.18077e-12	0          	4.16829e-12	-2.98868e-12	-0.000917769	0.000486448	8.86236e+06	
1.1295e-08 	2.18012e-11	2.3613e-11 	-7.52242e-12	0          	4.15218e-12	-2.73183e-12	-0.000914526	0.000486444	4.28921e+07	
1.131e-08  	2.1761e-11 	2.33962e-11	-7.94173e-12	0          	3.76511e-12	-2.64834e-12	-0.000911255	0.000484945	7.70591e+07	
1.1325e-08 	2.1722e-11 	2.31064e-11	-8.06098e-12	0          	3.26561e-12	-2.81354e-12	-0.000907948	0.000481719	1.10805e+08	
1.134e-08  	2.16807e-11	2.29922e-11	-7.76341e-12	0          	3.02523e-12	-3.05044e-12	-0.000904647	0.000478308	1.43563e+08	
1.1355e-08 	2.16358e-11	2.31238e-11	-7.30747e-12	0          	3.15287e-12	-3.10989e-12	-0.000901402	0.000476456	1.74772e+08	
1.137e-08  	2.15901e-11	2.33221e-11	-7.06098e-12	0          	3.38635e-12	-2.92331e-12	-0.000898219	0.000476323	2.03881e+08	
1.1385e-08 	2.15471e-11	2.33407e-11	-7.12531e-12	0          	3.36052e-12	-2.67178e-12	-0.000895054	0.000476317	2.30359e+08	
1.14e-08   	2.15078e-11	2.31166e-11	-7.23101e-12	0          	2.979e-12  	-2.60177e-12	-0.00089186	0.000474722	2.53707e+08	
1.1415e-08 	2.14695e-11	2.28328e-11	-7.0098e-12	0          	2.51265e-12	-2.77511e-12	-0.00088863	0.000471449	2.73466e+08	
1.143e-08  	2.14287e-11	2.27327e-11	-6.36645e-12	0          	2.32557e-12	-3.0068e-12	-0.000885409	0.000468135	2.89224e+08	
1.1445e-08 	2.13845e-11	2.28729e-11	-5.5735e-12	0          	2.50737e-12	-3.05321e-12	-0.000882246	0.000466471	3.00626e+08	
1.146e-08  	2.13396e-11	2.30662e-11	-4.99359e-12	0          	2.78457e-12	-2.85921e-12	-0.000879144	0.00046647 	3.0738e+08 	
1.1475e-08 	2.12976e-11	2.30722e-11	-4.71177e-12	0          	2.80034e-12	-2.61358e-12	-0.000876056	0.00046645 	3.09264e+08	
1.149e-08  	2.12591e-11	2.28413e-11	-4.4507e-12	0          	2.47787e-12	-2.55698e-12	-0.000872935	0.000464753	3.0613e+08 	
1.1505e-08 	2.12215e-11	2.25642e-11	-3.8539e-12	0          	2.09901e-12	-2.73783e-12	-0.000869779	0.00046144 	2.97911e+08	
1.152e-08  	2.11813e-11	2.24782e-11	-2.84918e-12	0          	2.01909e-12	-2.96374e-12	-0.000866637	0.000458234	2.84621e+08	
1.1535e-08 	2.11377e-11	2.26263e-11	-1.72365e-12	0          	2.30797e-12	-2.99716e-12	-0.000863555	0.00045676 	2.66358e+08	
1.155e-08  	2.10936e-11	2.2814e-11 	-8.35289e-13	0          	2.68127e-12	-2.79637e-12	-0.000860531	0.00045688 	2.43305e+08	
1.1565e-08 	2.10525e-11	2.28075e-11	-2.54067e-13	0          	2.79072e-12	-2.5572e-12	-0.000857518	0.000456833	2.15728e+08	
1.158e-08  	2.10149e-11	2.25704e-11	3.03333e-13	0          	2.57839e-12	-2.51393e-12	-0.000854468	0.000455032	1.83974e+08	
1.1595e-08 	2.09779e-11	2.23005e-11	1.17993e-12	0          	2.33555e-12	-2.70165e-12	-0.000851386	0.000451687	1.48466e+08	
1.161e-08  	2.09382e-11	2.22285e-11	2.42437e-12	0          	2.40734e-12	-2.92121e-12	-0.000848321	0.000448599	1.097e+08  	
1.1625e-08 	2.08952e-11	2.23838e-11	3.7354e-12 	0          	2.84334e-12	-2.94174e-12	-0.000845318	0.000447314	6.82374e+07	
1.164e-08  	2.08519e-11	2.25654e-11	4.76027e-12	0          	3.34854e-12	-2.73479e-12	-0.000842371	0.000447544	2.46956e+07	
1.1655e-08 	2.08117e-11	2.25464e-11	5.44399e-12	0          	3.58337e-12	-2.50261e-12	-0.000839429	0.000447458	-2.02583e+07	
1.167e-08  	2.07749e-11	2.23039e-11	6.07524e-12	0          	3.50797e-12	-2.47255e-12	-0.00083645	0.00044555 	-6.59188e+07	
1.1685e-08 	2.07386e-11	2.20418e-11	6.98337e-12	0          	3.42148e-12	-2.66648e-12	-0.000833439	0.000442183	-1.11553e+08	
1.17e-08   	2.06994e-11	2.19835e-11	8.19448e-12	0          	3.65744e-12	-2.87917e-12	-0.00083045	0.000439222	-1.5641e+08	
1.1715e-08 	2.0657e-11 	2.21453e-11	9.39522e-12	0          	4.24479e-12	-2.88695e-12	-0.000827524	0.000438125	-1.99737e+08	
1.173e-08  	2.06146e-11	2.23203e-11	1.02403e-11	0          	4.87824e-12	-2.67448e-12	-0.000824651	0.000438454	-2.40787e+08	
1.1745e-08 	2.05752e-11	2.2289e-11 	1.06911e-11	0          	5.2272e-12 	-2.44979e-12	-0.000821779	0.000438317	-2.78835e+08	
1.176e-08  	2.05392e-11	2.20416e-11	1.1043e-11 	0          	5.26921e-12	-2.43278e-12	-0.000818867	0.000436301	-3.13189e+08	
1.1775e-08 	2.05034e-11	2.17878e-11	1.16131e-11	0          	5.30996e-12	-2.63226e-12	-0.000815927	0.000432922	-3.432e+08 	
1.179e-08  	2.04647e-11	2.17431e-11	1.24079e-11	0          	5.67032e-12	-2.83759e-12	-0.000813011	0.000430096	-3.6828e+08	
1.1805e-08 	2.0423e-11 	2.19108e-11	1.31058e-11	0          	6.35855e-12	-2.83276e-12	-0.00081016	0.000429186	-3.87905e+08	
1.182e-08  	2.03813e-11	2.20786e-11	1.33727e-11	0          	7.05992e-12	-2.61544e-12	-0.00080736	0.000429601	-4.01631e+08	
1.1835e-08 	2.03429e-11	2.20351e-11	1.31898e-11	0          	7.4534e-12 	-2.39871e-12	-0.000804556	0.000429401	-4.09101e+08	
1.185e-08  	2.03076e-11	2.17836e-11	1.28617e-11	0          	7.53371e-12	-2.39457e-12	-0.00080171	0.000427278	-4.10052e+08	
1.1865e-08 	2.02724e-11	2.15385e-11	1.26967e-11	0          	7.61221e-12	-2.59894e-12	-0.000798839	0.000423896	-4.04325e+08	
1.188e-08  	2.02342e-11	2.15072e-11	1.2686e-11 	0          	7.99668e-12	-2.79643e-12	-0.000795996	0.000421216	-3.91865e+08	
1.1895e-08 	2.0193e-11 	2.168e-11  	1.25047e-11	0          	8.67531e-12	-2.7792e-12	-0.000793218	0.000420489	-3.72728e+08	
1.191e-08  	2.01522e-11	2.18402e-11	1.18352e-11	0          	9.32525e-12	-2.55767e-12	-0.000790488	0.000420977	-3.47079e+08	
1.1925e-08 	2.01145e-11	2.17847e-11	1.06828e-11	0          	9.63629e-12	-2.34935e-12	-0.000787749	0.000420704	-3.15196e+08	
1.194e-08  	2.008e-11  	2.15298e-11	9.36447e-12	0          	9.62068e-12	-2.35784e-12	-0.000784968	0.000418475	-2.77466e+08	
1.1955e-08 	2.00453e-11	2.12938e-11	8.18399e-12	0          	9.59531e-12	-2.56643e-12	-0.000782164	0.000415102	-2.34379e+08	
1.197e-08  	2.00076e-11	2.12757e-11	7.12173e-12	0          	9.85508e-12	-2.75565e-12	-0.000779392	0.000412574	-1.86524e+08	
1.1985e-08 	1.99671e-11	2.14529e-11	5.85528e-12	0          	1.03694e-11	-2.72625e-12	-0.000776686	0.000412026	-1.34582e+08	
1.2e-08    	1.9927e-11 	2.16051e-11	4.0882e-12 	0          	1.08095e-11	-2.50117e-12	-0.000774023	0.000412574	-7.93152e+07	
1.2015e-08 	1.98902e-11	2.15379e-11	1.85339e-12	0          	1.08777e-11	-2.30167e-12	-0.000771349	0.000412218	-2.15581e+07	
1.203e-08  	1.98563e-11	2.12801e-11	-5.16105e-13	0          	1.06049e-11	-2.32254e-12	-0.00076863	0.000409886	3.7797e+07 	
1.2045e-08 	1.98222e-11	2.10537e-11	-2.7186e-12	0          	1.03138e-11	-2.5347e-12	-0.000765892	0.000406532	9.78119e+07	
1.206e-08  	1.97849e-11	2.10485e-11	-4.7806e-12	0          	1.02874e-11	-2.71524e-12	-0.000763189	0.000404164	1.57518e+08	
1.2075e-08 	1.9745e-11 	2.12295e-11	-7.01838e-12	0          	1.04783e-11	-2.67393e-12	-0.000760553	0.000403789	2.15929e+08	
1.209e-08  	1.97057e-11	2.13731e-11	-9.70408e-12	0          	1.05543e-11	-2.44594e-12	-0.000757957	0.000404384	2.72063e+08	
1.2105e-08 	1.96697e-11	2.12945e-11	-1.27754e-11	0          	1.02327e-11	-2.25564e-12	-0.000755344	0.000403936	3.2495e+08 	
1.212e-08  	1.96365e-11	2.10345e-11	-1.58828e-11	0          	9.56402e-12	-2.28861e-12	-0.000752687	0.000401504	3.73656e+08	
1.2135e-08 	1.96029e-11	2.08181e-11	-1.87262e-11	0          	8.87796e-12	-2.50367e-12	-0.000750013	0.000398181	4.17296e+08	
1.215e-08  	1.9566e-11 	2.08254e-11	-2.13383e-11	0          	8.44668e-12	-2.67516e-12	-0.000747379	0.000395979	4.55047e+08	
1.2165e-08 	1.95267e-11	2.10094e-11	-2.40285e-11	0          	8.20814e-12	-2.62222e-12	-0.00074481	0.000395772	4.86168e+08	
1.218e-08  	1.94881e-11	2.11443e-11	-2.7045e-11	0          	7.82935e-12	-2.39199e-12	-0.000742278	0.000396399	5.10011e+08	
1.2195e-08 	1.9453e-11 	2.10545e-11	-3.02982e-11	0          	7.04471e-12	-2.21123e-12	-0.000739726	0.000395852	5.26033e+08	
1.221e-08  	1.94204e-11	2.0793e-11 	-3.34254e-11	0          	5.92589e-12	-2.25599e-12	-0.000737128	0.000393325	5.3381e+08 	
1.2225e-08 	1.93873e-11	2.05868e-11	-3.61314e-11	0          	4.80985e-12	-2.47329e-12	-0.000734518	0.000390045	5.33042e+08	
1.224e-08  	1.93509e-11	2.06063e-11	-3.84585e-11	0          	3.95896e-12	-2.63539e-12	-0.00073195	0.000388015	5.23565e+08	
1.2255e-08 	1.93121e-11	2.07928e-11	-4.0713e-11	0          	3.29833e-12	-2.57115e-12	-0.000729448	0.000387967	5.05356e+08	
1.227e-08  	1.92743e-11	2.09184e-11	-4.31236e-11	0          	2.49639e-12	-2.33932e-12	-0.000726978	0.000388613	4.78531e+08	
1.2285e-08 	1.92399e-11	2.08178e-11	-4.55798e-11	0          	1.3062e-12 	-2.16841e-12	-0.000724483	0.000387959	4.43354e+08	
1.23e-08   	1.9208e-11 	2.05555e-11	-4.77132e-11	0          	-1.79126e-13	-2.22462e-12	-0.000721944	0.000385343	4.00228e+08	
1.2315e-08 	1.91753e-11	2.03599e-11	-4.92413e-11	0          	-1.6155e-12	-2.44351e-12	-0.000719396	0.000382118	3.49697e+08	
1.233e-08  	1.91394e-11	2.03912e-11	-5.02233e-11	0          	-2.75029e-12	-2.59592e-12	-0.000716893	0.000380263	2.92438e+08	
1.2345e-08 	1.91012e-11	2.05794e-11	-5.09697e-11	0          	-3.67049e-12	-2.52071e-12	-0.000714455	0.000380367	2.29249e+08	
1.236e-08  	1.90641e-11	2.06955e-11	-5.16986e-11	0          	-4.70522e-12	-2.28791e-12	-0.000712045	0.000381018	1.61045e+08	
1.2375e-08 	1.90305e-11	2.05845e-11	-5.22879e-11	0          	-6.08251e-12	-2.12714e-12	-0.000709608	0.000380251	8.88393e+07	
1.239e-08  	1.89992e-11	2.0322e-11 	-5.23746e-11	0          	-7.68871e-12	-2.19444e-12	-0.000707126	0.000377554	1.3733e+07 	
1.2405e-08 	1.89669e-11	2.01372e-11	-5.16992e-11	0          	-9.1742e-12	-2.41427e-12	-0.000704638	0.000374394	-6.31045e+07	
1.242e-08  	1.89314e-11	2.018e-11  	-5.03476e-11	0          	-1.02975e-11	-2.55672e-12	-0.000702199	0.000372719	-1.40452e+08	
1.2435e-08 	1.88938e-11	2.03692e-11	-4.8644e-11	0          	-1.11582e-11	-2.47092e-12	-0.000699824	0.000372965	-2.17054e+08	
1.245e-08  	1.88575e-11	2.04756e-11	-4.68058e-11	0          	-1.20837e-11	-2.23779e-12	-0.000697472	0.000373608	-2.91644e+08	
1.2465e-08 	1.88246e-11	2.03545e-11	-4.47109e-11	0          	-1.32844e-11	-2.0874e-12	-0.00069509	0.000372724	-3.62964e+08	
1.248e-08  	1.87939e-11	2.00924e-11	-4.20121e-11	0          	-1.46287e-11	-2.16539e-12	-0.000692663	0.000369953	-4.29783e+08	
1.2495e-08 	1.87621e-11	1.99186e-11	-3.84839e-11	0          	-1.57645e-11	-2.38554e-12	-0.000690235	0.00036687 	-4.90921e+08	
1.251e-08  	1.8727e-11 	1.99724e-11	-3.42478e-11	0          	-1.64643e-11	-2.51778e-12	-0.000687858	0.000365376	-5.45266e+08	
1.2525e-08 	1.86899e-11	2.01621e-11	-2.965e-11 	0          	-1.68427e-11	-2.42178e-12	-0.000685544	0.000365754	-5.91799e+08	
1.254e-08  	1.86543e-11	2.02584e-11	-2.49159e-11	0          	-1.72272e-11	-2.18893e-12	-0.000683249	0.000366377	-6.29606e+08	
1.2555e-08 	1.86221e-11	2.01277e-11	-1.99314e-11	0          	-1.78134e-11	-2.04914e-12	-0.00068092	0.000365371	-6.57899e+08	
1.257e-08  	1.8592e-11 	1.98667e-11	-1.43738e-11	0          	-1.84556e-11	-2.13742e-12	-0.000678548	0.000362535	-6.76033e+08	
1.2585e-08 	1.85606e-11	1.97042e-11	-8.05779e-12	0          	-1.88039e-11	-2.35726e-12	-0.000676178	0.00035954 	-6.83515e+08	
1.26e-08   	1.85259e-11	1.97685e-11	-1.14575e-12	0          	-1.86486e-11	-2.47909e-12	-0.000673863	0.000358229	-6.80015e+08	
1.2615e-08 	1.84895e-11	1.99579e-11	5.99039e-12	0          	-1.81224e-11	-2.3733e-12	-0.000671608	0.000358728	-6.65382e+08	
1.263e-08  	1.84546e-11	2.00441e-11	1.31148e-11	0          	-1.75558e-11	-2.14134e-12	-0.000669367	0.000359317	-6.3964e+08	
1.2645e-08 	1.84231e-11	1.99041e-11	2.03304e-11	0          	-1.71333e-11	-2.01233e-12	-0.00066709	0.000358189	-6.02997e+08	
1.266e-08  	1.83935e-11	1.96448e-11	2.79338e-11	0          	-1.66997e-11	-2.11046e-12	-0.000664771	0.000355296	-5.55843e+08	
1.2675e-08 	1.83624e-11	1.94937e-11	3.60701e-11	0          	-1.59118e-11	-2.32939e-12	-0.000662459	0.0003524  	-4.98748e+08	
1.269e-08  	1.83282e-11	1.95682e-11	4.45385e-11	0          	-1.4582e-11	-2.44064e-12	-0.000660202	0.000351272	-4.32457e+08	
1.2705e-08 	1.82923e-11	1.97567e-11	5.29452e-11	0          	-1.28644e-11	-2.32549e-12	-0.000658005	0.000351881	-3.57877e+08	
1.272e-08  	1.82581e-11	1.98325e-11	6.10486e-11	0          	-1.10951e-11	-2.09502e-12	-0.000655817	0.000352424	-2.7607e+08	
1.2735e-08 	1.82273e-11	1.96837e-11	6.89456e-11	0          	-9.45103e-12	-1.97694e-12	-0.00065359	0.000351171	-1.88234e+08	
1.275e-08  	1.81982e-11	1.94267e-11	7.6913e-11 	0          	-7.7711e-12	-2.08446e-12	-0.000651324	0.000348231	-9.56899e+07	
1.2765e-08 	1.81675e-11	1.92871e-11	8.50639e-11	0          	-5.72314e-12	-2.30189e-12	-0.000649068	0.000345444	140108     	
1.278e-08  	1.81337e-11	1.93712e-11	9.31693e-11	0          	-3.14466e-12	-2.40242e-12	-0.00064687	0.000344498	9.7754e+07 	
1.2795e-08 	1.80984e-11	1.95583e-11	1.00826e-10	0          	-2.12819e-13	-2.27837e-12	-0.000644728	0.000345205	1.95592e+08	
1.281e-08  	1.80649e-11	1.96236e-11	1.07797e-10	0          	2.72872e-12	-2.04996e-12	-0.000642592	0.000345691	2.92064e+08	
1.2825e-08 	1.80347e-11	1.94665e-11	1.14188e-10	0          	5.50939e-12	-1.94291e-12	-0.000640414	0.000344314	3.85569e+08	
1.284e-08  	1.80061e-11	1.92123e-11	1.20268e-10	0          	8.29344e-12	-2.05937e-12	-0.000638198	0.000341338	4.7453e+08 	
1.2855e-08 	1.79759e-11	1.90843e-11	1.26132e-10	0          	1.14002e-11	-2.27472e-12	-0.000635997	0.00033867 	5.57411e+08	
1.287e-08  	1.79424e-11	1.91776e-11	1.31541e-10	0          	1.49659e-11	-2.36443e-12	-0.000633856	0.000337903	6.32751e+08	
1.2885e-08 	1.79076e-11	1.93626e-11	1.36097e-10	0          	1.87906e-11	-2.23194e-12	-0.000631768	0.000338696	6.99184e+08	
1.29e-08   	1.78748e-11	1.94174e-11	1.39588e-10	0          	2.25241e-11	-2.00615e-12	-0.000629682	0.000339114	7.55464e+08	
1.2915e-08 	1.78453e-11	1.92525e-11	1.4214e-10 	0          	2.60024e-11	-1.91022e-12	-0.000627551	0.000337613	8.00492e+08	
1.293e-08  	1.78172e-11	1.90016e-11	1.44034e-10	0          	2.93934e-11	-2.03514e-12	-0.000625386	0.000334612	8.33329e+08	
1.2945e-08 	1.77873e-11	1.88853e-11	1.45363e-10	0          	3.30039e-11	-2.24784e-12	-0.000623239	0.000332071	8.53221e+08	
1.296e-08  	1.77542e-11	1.89872e-11	1.45894e-10	0          	3.69457e-11	-2.32667e-12	-0.000621153	0.000331481	8.59612e+08	
1.2975e-08 	1.772e-11  	1.91696e-11	1.45253e-10	0          	4.09986e-11	-2.18622e-12	-0.000619118	0.000332347	8.52157e+08	
1.299e-08  	1.76879e-11	1.92137e-11	1.43268e-10	0          	4.48093e-11	-1.96359e-12	-0.000617079	0.000332687	8.30728e+08	
1.3005e-08 	1.7659e-11 	1.90415e-11	1.40102e-10	0          	4.82236e-11	-1.87883e-12	-0.000614995	0.000331064	7.95429e+08	
1.302e-08  	1.76314e-11	1.87946e-11	1.36058e-10	0          	5.14153e-11	-2.01171e-12	-0.000612879	0.00032805 	7.46587e+08	
1.3035e-08 	1.76018e-11	1.869e-11  	1.31243e-10	0          	5.46818e-11	-2.22123e-12	-0.000610785	0.000325643	6.84758e+08	
1.305e-08  	1.75691e-11	1.87999e-11	1.25442e-10	0          	5.81142e-11	-2.28912e-12	-0.000608753	0.000325226	6.10722e+08	
1.3065e-08 	1.75355e-11	1.89792e-11	1.18318e-10	0          	6.1477e-11 	-2.14122e-12	-0.000606768	0.000326152	5.2547e+08 	
1.308e-08  	1.7504e-11 	1.90126e-11	1.09747e-10	0          	6.44191e-11	-1.92227e-12	-0.000604776	0.000326406	4.30192e+08	
1.3095e-08 	1.74757e-11	1.88336e-11	9.99365e-11	0          	6.68008e-11	-1.8487e-12	-0.000602738	0.000324664	3.26267e+08	
